Language,Speaker,Task,Dial_List,Accent,Sentence,VQ,Model_speaker,Vowel_type,Vowel,seg_Start,seg_End,H1_Mean,H1_1,H1_2,H1_3,H2_Mean,H2_1,H2_2,H2_3,H1H2_Mean,H1H2_1,H1H2_2,H1H2_3,H2H4_Mean,H2H4_1,H2H4_2,H2H4_3,H1A1_Mean,H1A1_1,H1A1_2,H1A1_3,H1A2_Mean,H1A2_1,H1A2_2,H1A2_3,H1A3_Mean,H1A3_1,H1A3_2,H1A3_3,CPP_Mean,CPP_1,CPP_2,CPP_3,F0_Mean,F0_1,F0_2,F0_3,CQ_H_Mean,CQ_H_1,CQ_H_2,CQ_H_3,peak_Vel_Mean,peak_Vel_1,peak_Vel_2,peak_Vel_3
English,S20,Repetition,American,American,P5,C,AF_01,High,KIT,1049.201,1202.165,5.544,7.147,5.847,3.669,3.431,2.914,4.391,3.030,2.113,4.233,1.456,0.639,8.227,14.136,2.622,7.729,18.093,29.779,11.866,12.476,15.986,25.275,13.717,8.866,18.029,22.921,14.358,16.709,25.200,23.853,26.434,25.388,180.508,204.224,178.363,158.886,0.516,0.675,0.447,0.446,43.969,44.187,46.424,41.324
English,S20,Repetition,American,American,P5,C,AF_04,High,KIT,1547.160,1692.954,6.980,8.015,9.308,3.734,2.730,4.061,6.880,-2.527,4.251,3.953,2.428,6.260,2.431,1.878,1.997,3.409,15.105,14.829,14.206,16.197,14.678,19.127,14.231,10.623,19.841,20.216,19.954,19.305,24.199,24.410,27.713,20.652,180.093,183.430,168.407,187.734,0.447,0.426,0.442,0.480,45.909,53.302,48.739,33.074
English,S20,Repetition,American,American,P5,C,AF_06,High,KIT,1107.402,1253.196,6.413,8.142,7.174,3.914,4.279,3.921,6.293,2.681,2.134,4.220,0.882,1.233,5.142,8.961,1.795,4.568,15.123,24.450,9.848,10.816,11.698,22.695,7.510,4.606,14.642,20.496,9.627,13.627,26.656,25.317,28.137,26.562,180.738,199.795,179.557,162.450,0.490,0.614,0.420,0.425,50.915,51.631,53.549,46.830
English,S20,Repetition,American,American,P5,C,AM_01,High,KIT,1143.862,1299.217,6.518,7.511,9.290,2.896,3.676,4.521,7.307,-0.611,2.842,2.990,1.984,3.506,4.074,5.653,3.746,2.820,13.101,16.310,11.437,11.445,11.006,16.414,12.257,4.357,15.286,16.607,15.291,13.905,23.074,23.147,26.249,19.994,168.661,185.347,166.757,153.809,0.421,0.378,0.448,0.436,45.852,57.469,45.277,33.309
English,S20,Repetition,American,American,P5,C,AM_03,High,KIT,858.596,1013.951,5.893,6.541,8.090,3.137,2.872,2.101,5.553,1.026,3.020,4.439,2.537,2.111,1.965,0.702,2.267,2.906,16.107,16.161,16.522,15.653,13.035,16.408,12.906,9.879,14.719,13.696,13.823,16.618,22.841,23.509,25.136,19.933,164.208,180.649,164.583,147.728,0.496,0.421,0.514,0.550,42.522,47.919,41.971,37.835
English,S20,Repetition,American,American,P5,M,AF_01,High,KIT,1157.522,1343.947,7.516,9.590,9.919,3.104,4.574,6.263,8.170,-0.619,2.941,3.327,1.748,3.723,4.522,9.220,2.380,1.924,16.755,22.848,15.208,12.132,13.175,20.237,10.711,8.484,14.463,16.466,11.480,15.354,23.416,25.463,25.617,19.263,224.427,252.686,209.264,210.849,0.726,0.886,0.749,0.452,63.080,86.479,59.792,33.239
English,S20,Repetition,American,American,P5,M,AF_04,High,KIT,1024.382,1177.347,9.145,8.546,12.137,6.855,3.086,-1.379,8.754,2.073,6.059,9.925,3.383,4.781,0.538,-6.955,4.772,3.923,17.091,18.206,16.393,16.712,15.898,18.179,17.691,11.894,19.047,18.090,20.371,18.700,24.555,23.752,27.056,22.932,194.189,209.004,193.179,180.329,0.546,0.570,0.654,0.354,49.775,58.678,45.720,42.966
English,S20,Repetition,American,American,P5,M,AF_06,High,KIT,874.443,1063.259,5.854,3.782,7.714,6.110,-2.200,-5.987,3.387,-3.949,8.054,9.769,4.327,10.059,-7.315,-8.309,-4.085,-9.625,15.175,14.794,19.116,11.649,9.699,14.108,8.846,6.085,13.011,10.693,12.565,15.716,26.791,24.734,29.789,25.932,221.343,229.592,214.459,219.799,0.913,0.900,0.921,0.915,55.197,64.614,52.251,49.035
English,S20,Repetition,American,American,P5,M,AM_01,High,KIT,1218.096,1363.890,6.334,7.582,7.069,4.388,4.041,4.674,5.304,2.214,2.293,2.908,1.766,2.175,2.633,2.736,0.956,4.137,11.949,13.683,10.691,11.365,9.984,16.865,7.586,5.355,14.280,17.326,11.596,13.769,23.088,21.951,24.904,22.528,165.301,185.195,164.064,146.619,0.473,0.438,0.463,0.515,38.986,43.242,37.396,36.619
English,S20,Repetition,American,American,P5,M,AM_03,High,KIT,916.148,1076.283,5.853,7.672,7.935,1.943,6.921,5.265,5.225,10.261,-1.068,2.407,2.710,-8.317,6.392,9.825,0.615,8.499,13.775,21.873,12.181,7.005,10.704,19.244,10.286,2.358,12.527,16.801,9.814,10.730,22.515,22.657,24.127,20.834,154.105,199.015,171.647,90.296,0.748,0.931,0.816,0.522,42.404,49.572,40.266,38.263
English,S20,Repetition,American,American,P6,C,AF_01,Low,TRAP,1386.197,1608.474,12.114,14.474,12.213,9.664,7.562,10.269,7.319,5.097,4.552,4.205,4.895,4.567,5.518,6.940,2.310,7.218,22.590,20.415,23.082,24.256,25.838,24.790,26.740,25.947,25.030,24.613,26.296,24.239,25.748,26.308,27.995,22.990,184.333,201.977,182.402,168.649,0.793,0.909,0.909,0.560,44.098,58.592,40.334,33.369
English,S20,Repetition,American,American,P6,C,AF_04,Low,TRAP,907.244,1081.719,8.010,8.465,9.048,6.533,5.362,6.336,6.481,3.286,2.648,2.128,2.568,3.247,9.250,10.626,10.003,7.120,24.176,23.859,25.006,23.650,31.369,32.757,32.190,29.175,26.793,25.904,29.876,24.547,26.122,24.029,27.971,26.394,155.644,163.807,156.268,146.881,0.455,0.457,0.450,0.459,42.958,50.966,43.159,33.438
English,S20,Repetition,American,American,P6,C,AF_06,Low,TRAP,1004.395,1252.962,9.810,11.670,9.941,7.825,7.496,9.450,7.613,5.433,2.314,2.220,2.329,2.393,5.349,7.687,2.815,5.484,20.522,19.030,19.746,22.803,22.762,20.377,22.762,25.158,21.905,21.370,21.826,22.548,27.693,26.985,28.271,27.839,185.127,203.030,186.601,165.764,0.859,0.908,0.921,0.748,58.542,73.619,59.881,41.924
English,S20,Repetition,American,American,P6,M,AF_01,Low,TRAP,1179.206,1444.504,9.476,10.553,9.958,7.936,5.941,7.704,6.017,4.125,3.534,2.849,3.940,3.811,5.573,7.858,2.207,6.556,21.165,17.987,21.962,23.559,23.076,21.385,22.595,25.255,22.485,20.205,23.145,24.137,26.275,27.920,26.661,24.236,192.785,220.802,183.288,174.022,0.827,0.917,0.797,0.766,46.429,66.686,39.962,32.714
English,S20,Repetition,American,American,P6,M,AF_04,Low,TRAP,962.067,1172.149,7.671,8.088,8.321,6.617,5.291,5.725,6.269,3.898,2.380,2.363,2.052,2.719,9.287,8.040,8.428,11.358,25.284,22.656,26.244,26.949,29.142,27.359,30.317,29.788,29.036,27.056,32.573,27.565,24.134,24.538,23.965,23.931,167.010,170.764,165.485,164.764,0.449,0.434,0.447,0.468,38.415,42.891,41.523,30.831
English,S20,Repetition,American,American,P6,M,AF_06,Low,TRAP,948.192,1156.129,8.488,9.230,8.363,7.861,6.935,7.753,7.090,5.963,1.552,1.477,1.273,1.898,10.675,8.552,12.874,10.637,17.838,16.286,16.570,20.657,22.448,20.641,21.821,24.907,19.029,18.549,19.312,19.264,28.033,26.756,29.409,27.976,219.870,227.172,223.638,208.711,0.895,0.886,0.898,0.903,58.437,65.972,61.564,46.760
English,S20,Repetition,American,American,P7,C,AF_01,High,FLEECE,1139.486,1330.691,2.708,8.617,3.384,-3.821,1.536,-1.369,1.088,4.908,1.172,9.986,2.296,-8.729,0.121,-4.219,1.579,3.008,7.352,11.245,10.948,-0.114,0.880,3.847,0.394,-1.633,8.532,9.305,12.088,4.278,22.550,25.836,20.506,21.335,145.141,193.750,142.892,98.698,0.567,0.457,0.605,0.674,43.111,34.497,45.616,52.055
English,S20,Repetition,American,American,P7,C,AF_04,High,FLEECE,1006.177,1159.142,-1.731,6.327,-4.289,-7.220,-5.891,-3.663,-7.489,-6.582,4.160,9.990,3.200,-0.638,0.796,-2.219,1.926,2.727,10.118,12.750,11.954,5.755,6.458,10.269,8.886,0.131,14.625,19.018,14.924,10.136,17.735,21.403,16.413,15.391,201.567,193.436,191.804,219.190,0.656,0.474,0.662,0.874,32.322,26.769,31.559,40.180
English,S20,Repetition,American,American,P7,C,AF_06,High,FLEECE,1076.233,1284.169,-0.716,2.732,0.417,-5.342,3.531,10.008,9.450,-8.840,-4.247,-7.276,-9.034,3.498,5.806,10.550,7.167,-0.325,7.829,8.565,7.671,7.177,5.505,5.597,3.998,6.861,9.684,7.477,10.583,10.999,20.951,22.786,22.538,17.518,125.572,93.608,101.772,181.142,0.555,0.550,0.610,0.388,33.965,40.599,30.407,23.862
English,S20,Repetition,American,American,P7,M,AF_01,High,FLEECE,1319.176,1536.672,8.525,8.104,10.721,6.821,0.928,0.394,3.432,-0.955,7.597,7.710,7.290,7.776,-4.417,-4.721,-3.861,-4.684,8.374,9.335,7.671,8.081,1.802,4.350,-0.179,1.135,8.975,6.709,9.355,10.851,27.579,25.342,27.774,29.639,201.281,223.001,195.017,185.601,0.552,0.896,0.440,0.323,42.390,49.361,41.990,35.824
English,S20,Repetition,American,American,P7,M,AF_04,High,FLEECE,1177.030,1363.456,5.965,6.535,8.444,2.977,-2.635,-3.515,-2.684,-1.697,8.601,10.051,11.128,4.673,-0.813,-3.611,-1.040,2.210,13.797,12.960,14.301,14.148,9.838,9.649,11.709,8.139,15.397,12.530,19.125,14.609,21.977,21.898,24.916,19.230,188.461,195.897,182.993,186.383,0.615,0.469,0.684,0.706,37.473,36.256,40.405,35.132
English,S20,Repetition,American,American,P7,M,AF_06,High,FLEECE,1054.416,1271.913,9.967,9.721,11.672,8.572,0.892,0.511,2.204,0.009,9.075,9.211,9.468,8.563,-2.228,-3.579,-2.218,-0.881,14.501,11.700,15.244,16.585,4.845,7.606,3.981,2.917,11.277,11.047,12.732,10.106,29.239,26.956,30.727,30.096,216.663,218.572,212.605,218.717,0.894,0.878,0.905,0.899,52.734,47.493,55.162,55.513
French,S20,Repetition,American,American,P10,C,FM_05,High,RUE,1033.634,1136.407,9.338,9.237,9.692,9.098,-2.442,-6.026,-1.513,0.201,11.780,15.263,11.205,8.897,9.630,-0.148,10.764,18.246,22.276,15.722,23.995,27.102,30.228,27.992,30.678,32.036,30.298,28.005,35.191,27.869,20.728,19.622,20.958,21.648,156.838,158.862,156.158,155.479,0.598,0.666,0.587,0.540,49.694,56.776,49.631,42.676
French,S20,Repetition,American,American,P10,M,FM_05,High,RUE,942.126,1044.899,8.222,9.223,8.561,6.890,4.381,1.927,4.618,6.573,3.842,7.295,3.943,0.317,0.023,-1.118,0.282,0.875,15.611,14.552,14.342,17.935,21.270,20.294,22.586,20.814,15.140,24.397,10.469,10.714,25.581,24.490,26.821,25.472,196.083,198.852,196.333,193.075,0.519,0.564,0.600,0.394,49.195,54.779,48.391,44.415
French,S20,Repetition,American,American,P11,C,FF_02,High,ROUE,1064.142,1241.007,6.484,4.042,6.532,8.899,0.596,1.579,1.401,-1.195,5.887,2.463,5.131,10.094,3.843,4.655,4.616,2.244,14.977,19.018,14.232,11.645,22.387,19.732,20.224,27.219,10.828,8.073,6.462,17.917,18.889,19.049,17.833,19.757,175.229,178.731,177.021,170.017,0.637,0.588,0.578,0.744,55.344,54.980,53.125,57.925
French,S20,Repetition,American,American,P11,C,FF_08,High,ROUE,702.719,822.223,5.877,5.670,5.439,6.499,-2.716,0.369,-4.396,-4.190,8.594,5.301,9.835,10.689,1.513,0.167,2.838,1.618,12.350,12.149,12.353,12.537,24.813,26.094,26.998,21.482,17.567,17.965,14.486,19.982,18.509,18.651,18.869,18.081,169.282,175.049,168.640,164.102,0.646,0.583,0.648,0.708,41.625,41.930,41.115,41.830
French,S20,Repetition,American,American,P11,C,FM_05,High,ROUE,632.695,709.177,-2.289,-4.306,-1.050,-1.499,-7.289,-6.041,-7.850,-7.955,5.000,1.734,6.799,6.456,5.137,5.006,5.444,4.950,14.214,13.943,14.463,14.278,22.752,17.735,23.953,26.582,11.992,10.190,13.218,12.506,14.460,14.140,14.644,14.576,183.385,186.437,179.449,184.350,0.649,0.679,0.633,0.634,32.069,31.381,34.624,30.300
French,S20,Repetition,American,American,P11,C,FM_06,High,ROUE,668.489,764.092,-4.224,-3.968,-3.451,-5.191,-11.631,-9.707,-11.710,-13.417,7.407,5.740,8.259,8.226,1.539,2.278,2.047,0.351,12.820,11.899,12.508,14.020,20.643,18.579,23.982,19.532,14.456,12.430,16.641,14.458,15.271,15.550,15.222,15.073,171.383,165.526,177.321,171.433,0.585,0.545,0.597,0.612,27.018,32.209,28.003,20.841
French,S20,Repetition,American,American,P11,M,FF_02,High,ROUE,1096.138,1289.734,7.743,5.940,8.803,8.528,0.335,1.674,0.881,-1.544,7.408,4.266,7.922,10.071,1.384,2.172,1.459,0.494,12.599,12.565,12.896,12.347,24.048,19.903,25.404,26.900,9.982,3.057,9.254,17.614,18.418,17.388,18.609,19.275,187.099,188.007,191.587,181.867,0.572,0.666,0.420,0.633,52.665,55.194,56.812,45.923
French,S20,Repetition,American,American,P11,M,FF_08,High,ROUE,686.486,801.210,4.768,2.096,5.841,6.485,-3.026,-1.766,-3.394,-3.953,7.794,3.862,9.235,10.439,1.734,2.508,1.386,1.290,12.245,12.334,11.755,12.618,23.478,17.695,24.859,28.040,7.823,-1.475,8.039,17.190,17.680,15.560,19.176,18.433,186.165,187.830,186.081,184.539,0.502,0.466,0.504,0.536,56.150,51.071,55.747,61.490
French,S20,Repetition,American,American,P11,M,FM_05,High,ROUE,652.886,755.659,6.144,5.566,5.654,7.167,1.831,3.303,2.364,-0.056,4.313,2.263,3.290,7.223,2.739,5.668,2.177,0.511,16.826,19.867,16.025,14.671,22.462,18.552,21.685,26.957,9.900,-1.308,10.482,20.245,18.023,18.310,18.139,17.642,191.993,194.917,191.006,190.091,0.546,0.582,0.486,0.568,54.943,58.517,55.335,50.871
French,S20,Repetition,American,American,P11,M,FM_06,High,ROUE,643.086,736.299,1.410,0.890,1.867,1.497,-5.722,-7.442,-4.695,-4.981,7.132,8.332,6.562,6.478,0.967,0.932,1.396,0.589,11.898,13.297,11.101,11.252,20.935,18.384,20.701,23.683,7.414,0.258,6.673,15.273,17.173,15.498,16.847,19.161,178.081,177.804,178.212,178.235,0.529,0.501,0.551,0.537,46.195,40.903,47.506,50.174
French,S20,Repetition,American,American,P13,C,FF_01,High,RUE,689.637,804.360,4.075,1.391,5.874,5.038,-2.373,-2.922,-1.823,-2.368,6.448,4.313,7.697,7.406,-0.393,0.208,-1.375,-0.040,13.245,15.598,12.549,11.572,15.965,14.862,16.186,16.836,9.641,11.973,9.666,7.349,22.045,18.364,24.265,23.618,186.610,186.873,187.878,185.153,0.556,0.560,0.513,0.597,40.864,38.229,43.349,40.950
French,S20,Repetition,American,American,P13,C,FM_02,High,RUE,834.889,935.272,4.834,4.555,5.831,4.139,-5.975,-5.410,-4.532,-7.966,10.809,9.965,10.363,12.104,-0.070,0.733,0.468,-1.385,12.098,12.773,11.153,12.360,19.727,17.533,18.921,22.719,15.559,17.011,14.831,14.909,21.738,20.116,24.531,20.646,165.959,170.010,165.541,162.309,0.653,0.695,0.637,0.626,41.171,36.718,46.791,40.171
French,S20,Repetition,American,American,P13,M,FF_01,High,RUE,772.586,1009.203,6.463,5.490,7.065,6.839,-2.161,-1.954,-3.647,-0.921,8.624,7.443,10.712,7.760,-1.671,0.923,-3.093,-2.843,13.919,14.630,13.468,13.659,16.737,14.967,16.803,18.395,11.169,10.289,15.622,7.629,20.082,18.413,19.885,21.939,188.821,177.615,184.130,204.528,0.625,0.735,0.650,0.489,59.370,54.480,59.682,63.947
French,S20,Repetition,American,American,P13,M,FM_02,High,RUE,788.095,893.258,5.872,6.008,7.078,4.584,-3.724,-2.709,-3.064,-5.374,9.596,8.716,10.142,9.958,-0.011,0.099,-0.431,0.282,11.556,13.024,10.917,10.692,23.443,22.745,24.942,22.726,15.525,17.084,14.644,14.881,20.628,19.916,22.576,19.471,171.889,180.893,172.910,161.917,0.643,0.732,0.612,0.584,48.713,46.431,52.917,46.791
French,S20,Repetition,American,American,P14,C,FF_01,High,IL,835.749,995.884,4.561,1.056,6.786,5.873,-3.576,-2.763,-3.551,-4.418,8.137,3.819,10.338,10.291,-2.049,0.038,-2.791,-3.405,12.766,12.508,12.814,12.986,14.641,12.877,16.976,14.106,12.671,8.021,15.514,14.503,19.648,17.076,19.247,22.620,187.741,182.151,183.090,198.008,0.653,0.732,0.735,0.490,44.780,41.193,47.675,45.540
French,S20,Repetition,American,American,P14,C,FF_08,High,IL,851.973,959.526,4.172,2.605,6.826,3.199,-4.484,-4.213,-2.711,-6.436,8.656,6.817,9.537,9.635,0.128,0.146,0.137,0.071,14.587,16.403,13.138,14.154,15.387,15.907,15.392,14.841,9.482,9.174,9.617,9.697,19.622,18.372,22.158,18.449,179.907,181.796,182.880,175.190,0.698,0.728,0.686,0.680,44.835,39.408,47.692,47.406
French,S20,Repetition,American,American,P14,C,FM_05,High,IL,701.169,832.623,0.130,-0.454,1.503,-0.626,3.733,0.674,0.953,9.661,-3.604,-1.129,0.549,-10.287,9.483,5.692,5.815,16.957,9.344,5.540,12.438,10.174,12.959,10.322,15.542,13.002,7.576,-1.212,9.432,14.419,16.446,14.266,17.513,17.549,118.716,160.927,110.266,85.261,0.590,0.534,0.596,0.638,29.360,24.916,28.023,35.041
French,S20,Repetition,American,American,P14,M,FF_01,High,IL,849.269,975.942,-2.321,-6.505,0.689,-1.105,-9.954,-7.708,-12.862,-9.201,7.633,1.203,13.551,8.096,0.747,3.316,-2.348,1.289,13.841,10.985,15.709,14.822,12.800,8.309,19.083,10.986,11.868,2.638,14.482,18.441,16.385,14.417,16.799,17.970,170.611,171.970,168.279,171.543,0.525,0.582,0.419,0.573,26.039,22.764,24.669,30.683
French,S20,Repetition,American,American,P14,M,FF_08,High,IL,795.241,898.014,3.105,-3.278,6.104,6.525,-1.985,1.017,-2.880,-4.050,5.091,-4.295,8.984,10.575,-0.292,1.909,-1.890,-0.860,11.139,7.185,13.577,12.741,11.151,4.503,13.670,15.319,7.552,-6.889,12.179,17.390,17.852,13.573,18.993,20.959,187.933,191.338,187.782,184.736,0.633,0.440,0.718,0.738,41.280,32.341,42.076,49.189
French,S20,Repetition,American,American,P14,M,FM_05,High,IL,754.250,900.045,7.564,5.052,10.040,7.729,-1.421,-0.786,-0.945,-2.513,8.985,5.838,10.985,10.242,-2.530,-1.045,-3.684,-2.915,14.515,16.173,12.770,14.526,14.963,16.077,17.854,11.076,12.883,10.090,13.038,15.503,20.644,18.028,20.649,23.241,200.474,184.380,201.764,215.360,0.534,0.647,0.475,0.483,58.420,48.477,62.898,63.682
French,S20,Repetition,American,American,P15,C,FF_08,High,ROUE,800.815,901.198,-5.272,-7.438,-4.033,-4.294,2.665,0.135,4.856,3.049,-7.937,-7.573,-8.889,-7.343,9.549,5.733,11.814,11.059,11.682,11.910,12.424,10.744,21.385,14.177,24.636,25.338,13.216,12.203,16.434,11.043,16.527,16.482,16.339,16.757,92.673,94.767,94.231,89.041,0.561,0.554,0.515,0.612,30.758,30.496,30.885,30.850
French,S20,Repetition,American,American,P15,C,FM_02,High,ROUE,789.507,882.719,2.526,-0.267,3.798,4.128,-9.070,-10.932,-9.516,-6.808,11.596,10.666,13.314,10.936,0.552,-1.617,-1.130,4.291,16.537,15.832,16.055,17.702,24.246,16.694,27.145,29.053,16.882,11.998,17.282,21.447,19.114,16.732,20.427,20.267,168.537,177.536,167.356,160.697,0.635,0.669,0.628,0.612,42.305,40.848,42.029,43.945
French,S20,Repetition,American,American,P15,C,FM_06,High,ROUE,696.874,797.257,0.380,-5.672,2.626,4.263,-11.023,-10.649,-12.890,-9.553,11.403,4.977,15.517,13.816,-1.474,-2.487,-1.976,0.013,14.040,12.249,16.020,13.934,20.261,11.060,24.522,25.351,18.903,10.927,24.032,21.930,15.705,13.835,14.897,18.321,176.022,184.878,174.820,168.343,0.559,0.457,0.598,0.596,46.949,41.576,47.324,50.535
French,S20,Repetition,American,American,P15,M,FF_08,High,ROUE,822.575,918.178,2.187,-3.094,5.169,4.496,-7.274,-9.545,-5.878,-6.384,9.461,6.450,11.047,10.880,-2.985,-1.269,-3.106,-4.518,13.663,14.488,13.870,12.668,23.870,16.932,29.454,25.263,14.303,7.798,17.596,17.474,20.888,16.088,21.875,24.593,196.662,203.319,194.941,191.846,0.317,0.290,0.362,0.289,53.231,60.333,54.747,47.053
French,S20,Repetition,American,American,P15,M,FM_02,High,ROUE,825.066,942.180,-2.589,-7.249,-1.035,0.588,7.977,5.042,9.798,9.184,-10.566,-12.291,-10.833,-8.596,13.732,6.405,15.289,19.570,9.884,9.236,8.771,11.621,17.253,11.278,16.751,23.762,12.941,6.657,15.969,16.232,16.793,16.832,16.164,17.363,93.032,93.842,93.755,91.446,0.537,0.519,0.531,0.561,47.262,52.332,47.579,42.133
French,S20,Repetition,American,American,P15,M,FM_06,High,ROUE,745.931,841.534,4.779,0.948,6.622,6.883,-3.842,-6.248,-2.108,-3.078,8.621,7.197,8.730,9.961,-1.787,-2.065,-1.096,-2.182,14.516,14.720,14.096,14.709,23.723,18.160,27.320,25.864,13.468,13.278,13.419,13.746,19.560,17.154,21.617,19.938,210.894,209.693,209.074,213.910,0.545,0.544,0.566,0.526,72.636,69.419,68.778,79.106
French,S20,Repetition,American,American,P16,C,FF_08,Low,PLAT,804.470,943.095,10.181,11.052,10.441,9.043,6.985,6.807,7.302,6.868,3.196,4.245,3.138,2.175,9.473,9.515,6.435,12.395,23.731,20.870,24.362,26.016,29.295,25.670,30.417,31.851,28.792,24.173,29.136,33.145,25.430,24.590,25.981,25.776,178.428,188.886,174.506,171.569,0.584,0.634,0.689,0.433,40.442,46.124,42.039,33.319
French,S20,Repetition,American,American,P16,C,FM_05,Low,PLAT,726.027,888.552,7.795,8.633,8.678,6.137,-1.498,0.063,-0.914,-3.620,9.293,8.570,9.592,9.757,-12.681,-0.444,-20.745,-17.077,15.214,18.354,13.684,13.601,18.586,25.237,12.471,17.917,14.873,20.648,11.406,12.506,23.029,22.690,23.048,23.384,165.070,169.054,164.499,161.669,0.501,0.442,0.479,0.582,39.585,39.306,41.478,37.972
French,S20,Repetition,American,American,P16,C,FM_06,Low,PLAT,737.250,926.066,4.145,7.325,5.884,-0.725,-1.343,3.961,2.013,-9.914,5.488,3.364,3.871,9.189,5.944,7.900,7.752,2.216,22.316,21.337,23.983,21.706,30.246,29.598,31.305,29.854,23.814,22.248,26.457,22.798,22.659,26.558,25.229,16.286,160.830,170.260,160.984,151.220,0.516,0.419,0.443,0.687,33.752,44.316,31.821,25.121
French,S20,Repetition,American,American,P16,M,FF_08,Low,PLAT,766.504,902.738,9.713,9.564,10.268,9.347,5.436,3.699,6.986,5.682,4.277,5.865,3.282,3.664,8.538,5.691,9.699,10.301,22.561,21.152,22.109,24.393,24.253,20.638,25.116,27.012,20.501,17.259,22.011,22.223,27.388,25.751,28.532,27.916,195.743,204.475,192.721,190.084,0.466,0.524,0.532,0.340,37.690,44.847,34.700,33.591
French,S20,Repetition,American,American,P16,M,FM_05,Low,PLAT,708.825,878.520,11.002,11.213,11.686,10.130,7.518,7.664,8.490,6.433,3.484,3.549,3.195,3.697,12.275,10.484,10.530,15.767,21.745,21.679,20.001,23.501,26.872,26.811,26.239,27.569,22.794,18.807,22.786,26.671,27.136,26.321,28.146,26.954,201.326,197.702,195.271,210.774,0.529,0.604,0.437,0.546,50.820,49.525,52.063,50.875
French,S20,Repetition,American,American,P16,M,FM_06,Low,PLAT,756.357,897.372,11.268,11.402,12.116,10.315,8.246,8.148,9.254,7.376,3.022,3.254,2.862,2.939,9.053,9.261,7.787,10.031,23.889,22.750,24.648,24.304,32.771,30.420,33.486,34.413,26.142,23.432,27.905,27.101,24.589,22.498,24.762,26.501,169.938,170.058,166.713,172.965,0.603,0.605,0.589,0.614,58.724,59.043,62.728,54.402
French,S20,Repetition,American,American,P17,C,FF_02,Low,PÂTE,1122.844,1316.440,11.389,12.298,11.744,10.128,6.335,7.349,6.808,4.854,5.054,4.948,4.936,5.275,8.750,12.745,4.704,8.786,24.616,24.403,24.659,24.762,30.080,29.905,30.770,29.553,23.612,19.916,26.632,24.289,27.652,26.078,27.796,29.103,188.479,196.499,188.615,180.322,0.550,0.446,0.613,0.593,46.565,65.766,40.467,33.369
French,S20,Repetition,American,American,P17,C,FF_08,Low,PÂTE,719.059,903.095,6.131,6.908,6.336,5.157,3.656,4.506,1.842,4.604,2.474,2.402,4.493,0.553,-16.784,-16.126,-20.596,-13.678,19.955,20.311,19.759,19.764,11.908,11.582,11.091,13.057,5.072,4.677,3.878,6.629,24.658,23.811,25.672,24.479,191.004,198.506,186.985,187.498,0.470,0.530,0.348,0.530,40.260,53.075,37.577,30.290
French,S20,Repetition,American,American,P17,C,FM_02,Low,PÂTE,754.604,1010.342,3.777,5.512,4.608,1.225,-3.720,-0.717,-1.840,-8.568,7.497,6.229,6.448,9.793,11.798,13.121,13.335,8.938,28.738,30.069,30.348,25.831,33.376,34.037,34.675,31.398,28.547,27.408,32.138,26.141,18.270,18.818,17.745,18.225,173.435,177.860,175.891,166.553,0.588,0.580,0.594,0.589,25.622,30.044,23.065,23.296
French,S20,Repetition,American,American,P17,C,FM_05,Low,PÂTE,676.414,803.087,7.923,8.290,8.094,7.385,1.554,1.205,2.293,1.196,6.369,7.085,5.801,6.188,-17.287,-15.473,-19.922,-16.618,17.483,18.986,17.857,15.564,16.586,18.813,14.439,16.342,9.798,8.644,8.605,12.073,23.300,21.794,24.095,24.066,176.325,181.484,176.204,171.163,0.637,0.592,0.716,0.605,51.780,47.724,53.879,53.691
French,S20,Repetition,American,American,P17,C,FM_06,Low,PÂTE,776.366,926.941,9.181,9.722,9.328,8.494,5.715,5.509,6.628,5.041,3.467,4.213,2.700,3.453,13.670,14.076,9.676,17.100,28.800,26.456,28.266,31.707,33.967,31.570,33.480,36.893,27.162,24.988,26.954,29.612,25.386,25.548,25.923,24.734,169.145,177.091,167.209,162.922,0.444,0.416,0.452,0.463,38.121,39.986,39.374,35.002
